name,1w,2w,1m,3m
USMD,-0.203,-0.284363636364,0.0512556390977,0.124270908586
ITRI,0.08,0.210363636364,-0.0105939849624,-0.00416560155599
AVGO,-0.247,0.0164848484848,-0.0610526315789,0.00723895526535
OBAF,-0.047,-0.0587272727273,-0.050015037594,0.0227126979717
WMAR,0.026,0.0252121212121,-0.00375187969925,-0.000851069741595
UCTT,-0.096,-0.0200606060606,-0.0369323308271,0.0135676576827
EMKR,-0.064,-0.0686060606061,-0.0555112781955,-0.0078841344818
OBAS,0.019,-0.0941212121212,-0.0458496240602,0
LPLA,0.166,0.241757575758,0.106330827068,0.0281978327313
MNRK,-0.21,-0.0905454545455,-0.042015037594,0.0358388441234
HSKA,-0.109,-0.0616363636364,-0.00972932330827,0.0144843011948
RPRX,-0.021,0.248848484848,0.526082706767,-0.00980022228397
RICK,-0.083,-0.0317575757576,-0.00321804511278,0.00486190608502
PAYX,0.058,0.032,0.102015037594,0.0593878855238
CSOD,0.044,0.00424242424243,-0.0654661654135,0.0218680188941
AFH,0.216,0.101939393939,0.0207218045113,0
ARDNA,-0.396,0.00327272727273,0.00354887218045,0.179579049736
BOBE,-0.095,-0.0437575757576,0.0801278195489,-0.0467352042234
ORLY,-0.45,-0.249636363636,-0.0522330827068,0.227103362045
CRESY,-0.109,0.0124848484848,0.00518796992481,0.00592303417616
ENOC,0.098,0.0773333333333,-0.0523909774436,0.0362358988608
HWAY,-0.07,-0.0155151515152,-0.0504661654135,0.0366465684912
SUBK,-0.024,0.0295151515152,0.000902255639098,0.00708669074743
CRESW,-8.4152358208e-18,-6.06060606061e-05,-0.000917293233083,0
HPCCP,0.045,-0.00339393939394,-0.00861654135338,0.00033648235621
JOEZ,-0.031,0.0287272727273,0.0135187969925,0.0132542372881
CBAN,-0.019,0.00139393939394,-0.00489473684211,0.00255848846902
SAAS,0.016,0.0296363636364,0.00412781954887,0.0389096971381
CBAK,-0.021,-0.000606060606061,-0.0122706766917,-0.011627396499
SSH,-0.23,-0.104484848485,-0.0412857142857,-0.00618199499861
LARK,0.118,-0.0661212121212,0.0251578947368,0.0156462906363
ADRE,-0.343,-0.010303030303,-0.0245187969925,-0.0600047235343
SCMP,0.017,0.042,0.0756917293233,0.0280953042512
CREG,-0.023,-0.0124848484848,-0.00569172932331,-0.00103278688525
MFNC,0.006,-0.00733333333333,-0.00738345864662,0
DYNT,0.006,-0.0150303030303,-0.00778947368421,-0.0206015559878
FAST,-0.525,-0.0653939393939,-0.116751879699,0.00931786607391
SNDK,-0.125,0.443333333333,0.140646616541,0.15193109197
ICPT,-0.349,-0.19903030303,-0.207789473684,-0.0361617115866
PGTI,-0.068,0.0385454545455,-0.0504135338346,0.0508385662684
CNET,0.002,-0.00539393939394,-0.009,-0.000671019727702
LAND,0.331,0.175696969697,0.101691729323,0
LANC,0.018,0.237939393939,0.262413533835,0.111237010281
IPHS,-0.342,-0.127090909091,-0.0567067669173,0.0875934981939
EXPO,-0.209,-0.0789090909091,-0.0851278195489,0.0137146429564
LGND,-0.245,-0.14296969697,0.0604812030075,0.123332036677
EMCB,0.013,0.110666666667,0.0460902255639,-0.0203459294248
EXPE,-0.186,0.298,0.0201127819549,-0.0500725201445
EXPD,-0.265,0.123696969697,-0.0273082706767,-0.157188663518
ETFC,-0.099,-0.0198181818182,-0.0355338345865,-0.00554542928591
CRWS,0.037,-0.00690909090909,0.00263157894737,0.0213298138372
GSVC,0.01,-0.00654545454545,-0.0276616541353,-0.0134820783551
TRIB,0.107,0.046,-0.0568195488722,0.0155095859961
CTWS,-0.19,6.06060606073e-05,0.00231578947368,-0.0272542372881
CRWN,-0.007,0.00290909090909,0.000699248120301,0.0021530980828
TRIT,0.099,-0.0115151515152,-0.0403007518797,-0.0124951375382
SHIP,-0.062,-0.0198181818182,0.00170676691729,0.000422339538761
BSQR,0.017,0.0152727272727,0.0102556390977,-0.00948402333982
TRIP,0.896,0.291757575758,-0.137954887218,0.141968324535
MBND,0.017,-0.0210909090909,-0.0277819548872,0.00374215059739
SPAN,-0.069,-0.0127878787879,0.0372255639098,0.0263014726313
SOCB,-0.041,0.00375757575758,-7.51879699249e-05,0.00559155320922
IKNX,0.086,0.105090909091,-0.0351729323308,0
CPGI,0.067,0.0127272727273,0.000488721804511,0
SOCL,-0.005,0.0438787878788,-0.00324812030075,-0.00337121422617
DNKN,-0.083,0.198787878788,0.141112781955,0.0370889135871
HOVNP,0.062,0.0804242424242,-0.0394812030075,0.0282370102806
SPAR,0.029,0.0310909090909,-0.00927819548872,-0.00605112531259
ALCO,-0.401,-0.233454545455,-0.244834586466,0.0741350375104
VGIT,0.034,0.0219393939394,0.0273007518797,0.00845540427897
WYNN,0.338,0.802545454545,0.227676691729,-0.0139613781606
FMFC,-0.061,-0.0149696969697,-0.025022556391,0.114470686302
STMP,-0.092,-0.0347272727273,-0.0182255639098,-0.041275909975
ANSS,-0.103,-0.0658181818182,-0.153962406015,0.111789385941
NBIX,-0.039,-0.0549696969697,0.0428872180451,0.0495512642401
STML,-0.256,0.118363636364,0.0575864661654,0
KRNY,-0.035,0.0232121212121,-0.022037593985,0.00174076132259
RDIB,-0.149,0.0181212121212,0,0
NKSH,-0.084,-0.0146060606061,-0.221676691729,0.0186429563768
ALCS,-0.082,-0.0115757575758,-0.0141879699248,-0.0324387329814
MMYT,-0.058,-0.00460606060606,-0.0312556390977,-0.0172961933871
CRRB,-0.072,-0.0624848484848,-0.0206917293233,0
BIIB,1.983,0.733090909091,1.58813533835,0.890440955821
CAMP,-0.219,-0.0847272727273,-0.0545037593985,0.0352742428452
BKMU,-0.039,-0.0030303030303,-0.0280827067669,0.00626535148652
PHIIK,-0.795,-0.295575757576,-0.142932330827,-0.0106774103918
HOTRW,0.02,-0.0147272727273,0.00621052631579,0
EMIF,-0.189,-0.00521212121212,0.0425413533835,-0.012006946374
FUBC,-0.036,-0.016303030303,-0.00865413533835,-0.00056765768269
